语音通话整体满意度,网络覆盖与信号强度,语音通话清晰度,语音通话稳定性,是否遇到过网络问题,居民小区,办公室,高校,商业街,地铁,农村,高铁,其他，请注明,手机没有信号,有信号无法拨通,通话过程中突然中断,通话中有杂音、听不清、断断续续,串线,通话过程中一方听不见,其他，请注明.1,脱网次数,mos质差次数,未接通掉话次数,是否关怀用户,套外流量（MB）,是否4G网络客户（本地剔除物联网）,套外流量费（元）,外省语音占比,语音通话-时长（分钟）,省际漫游-时长（分钟）,当月ARPU,当月MOU,前3月ARPU,前3月MOU,外省流量占比,GPRS总流量（KB）,GPRS-国内漫游-流量（KB）,是否5G网络客户
5,5,5,5,1,1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,4,-1,-1,-1,11,0,0,0,0.0,1,0.0,0.0,428,0,102.9,428,0.0,509,0.0,12655490,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,0,0,0.0,1,0.0,0.0,383,0,79.0,383,0.0,468,0.0,19340401,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,0,0,0.0,1,0.0,0.0,529,0,100.09,529,0.0,366,0.0,15446712,0,0
8,9,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,6,0,0.0,1,0.0,0.0,428,0,90.3,428,0.0,377,0.0,11756087,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0.0,1,0.0,0.0,123,0,107.1,123,0.0,164,0.0,1370983,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,154,0,168.0,154,0.0,133,0.0,11494549,0,1
10,10,10,9,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,176,0,10.45,176,0.0,180,0.0,72922,0,0
10,8,8,10,1,1,2,-1,-1,5,-1,-1,-1,1,-1,-1,4,-1,6,-1,0,0,0,0,0.0,1,0.0,0.0,626,0,51.0,626,0.0,537,0.0,21611131,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0.0,1,0.0,0.0,665,0,75.6,665,0.0,455,0.0,6304269,0,1
9,6,8,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,4,0,0.0,1,0.0,0.0,230,0,65.0,230,0.0,380,0.0,1348122,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0.0,1,0.0,0.0,840,0,40.5,840,0.0,732,0.0,15361718,0,1
2,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,2,3,4,5,6,-1,10,0,0,0,0.0,1,0.0,0.0,4,0,21.0,4,0.0,11,0.0,21167165,0,0
10,10,10,10,1,-1,-1,-1,-1,-1,6,-1,98,1,2,3,4,-1,6,98,0,28,0,0,105.27,1,29.57,0.0,1759,0,210.49,1759,0.0,1051,0.0,4326085,0,1
6,5,5,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,10,0,0,0,0.0,1,0.0,0.0,322,0,99.1,322,0.0,313,0.0,7418098,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,420,0,0.0,420,0.0,341,0.0,11402175,0,1
10,10,10,10,1,-1,-1,-1,-1,5,-1,7,-1,1,-1,-1,4,-1,-1,-1,0,10,2,0,0.0,1,0.0,0.0,1677,0,92.0,1677,0.0,1202,0.0,17284640,0,0
9,9,9,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,2,0,0.0,1,0.0,0.0,671,0,199.4,671,0.0,815,0.0,22458151,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,192,0,24.0,192,0.0,70,0.0,934536,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,0,0,0.0,1,0.0,0.0,551,0,34.2,551,0.0,527,0.0,10261644,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,123,0,36.52,123,0.0,179,0.0,398178,0,0
9,8,9,9,1,-1,-1,-1,-1,5,-1,-1,98,1,-1,-1,-1,-1,6,-1,0,0,0,0,0.0,1,0.0,0.0,160,0,11.6,160,0.0,157,0.0,2051491,0,0
10,9,9,10,1,-1,-1,-1,-1,-1,6,-1,-1,1,2,-1,4,-1,-1,-1,0,2,0,0,0.0,1,0.0,0.0,110,0,75.0,110,0.0,215,0.0,5959519,0,0
6,6,4,6,1,1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,4,-1,6,-1,0,0,0,0,0.0,1,0.0,0.0,240,0,79.71,240,0.0,264,0.0,12125266,0,1
9,9,9,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,527,0,168.0,527,0.0,358,0.0,5750567,0,1
9,9,9,9,1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,6,-1,7,0,2,0,0.0,1,0.0,0.0,139,0,30.0,139,0.0,374,0.0,10140064,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,0,0.0,1,0.0,0.0,246,0,88.0,246,0.0,284,0.0,12830585,0,0
8,7,8,8,1,-1,-1,-1,4,5,-1,7,-1,1,-1,-1,4,-1,-1,-1,0,1,1,0,0.0,1,0.0,0.0,683,0,90.0,683,0.0,347,0.0,16498064,0,1
9,9,9,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,0,0,0.0,1,0.0,0.0,182,0,55.0,182,0.0,183,0.0,1953685,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,176,0,14.6,176,0.0,97,0.0,11493357,0,0
10,9,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,7,0,0,0.0,1,0.0,0.0,2324,0,18.0,2324,0.0,1822,0.0,288,0,0
10,10,10,10,1,1,-1,-1,-1,5,6,7,-1,1,-1,3,-1,-1,6,-1,0,0,0,0,0.0,1,0.0,0.0,168,0,25.8,168,0.0,266,0.0,9187592,0,1
10,10,10,10,1,1,-1,-1,-1,-1,-1,-1,98,1,-1,-1,-1,-1,-1,98,86,0,0,0,0.0,1,0.0,0.0,542,0,50.3,542,0.0,710,0.0,24395922,0,0
9,9,9,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0.0,1,0.0,0.0,864,0,59.0,864,0.0,928,0.0,7594688,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,0,0,0.0,1,0.0,0.0,218,0,59.0,218,0.0,277,0.0,6868457,0,1
9,9,9,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,160,0,49.0,160,0.0,141,0.0,10261301,0,1
10,10,10,9,1,-1,-1,-1,4,5,6,7,-1,-1,-1,-1,4,-1,6,-1,0,1,0,0,0.0,1,0.0,0.0,94,0,30.0,94,0.0,173,0.0,16593581,0,0
7,5,6,7,1,-1,2,-1,-1,-1,-1,-1,-1,-1,2,3,-1,-1,6,-1,0,6,2,0,0.0,1,0.0,0.0,570,0,89.44,570,0.0,691,0.0,12231178,0,1
9,6,6,7,1,1,2,3,4,5,6,7,-1,1,2,3,4,-1,-1,-1,0,6,0,0,0.0,1,0.0,0.0,279,0,111.3,279,0.0,233,0.0,2189728,0,0
9,9,9,9,1,1,-1,-1,-1,5,-1,-1,-1,1,2,-1,4,-1,-1,-1,7,1,0,0,0.0,1,0.0,0.0,127,0,49.0,127,0.0,295,0.0,32740829,0,0
10,10,10,10,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,0,4,0,0,0.0,1,0.0,0.0,1385,0,170.0,1385,0.0,1378,0.0,55746735,0,0
9,9,9,9,1,1,-1,-1,-1,5,6,7,-1,1,2,3,4,-1,6,-1,0,8,0,0,0.0,1,0.0,0.0,407,0,114.3,407,0.0,490,0.0,38250031,0,1
8,7,9,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0.0,1,0.0,0.0,213,0,208.0,213,0.0,365,0.0,19697494,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,1119,0,165.0,1119,0.0,1863,0.0,13641362,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,368,0,40.85,368,0.0,263,0.0,3790915,0,0
9,9,9,9,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,-1,7,0,0,0,0.0,1,0.0,0.0,450,0,20.0,450,0.0,534,0.0,16482705,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,10,1,0,0.0,1,0.0,0.0,245,0,18.3,245,0.0,294,0.0,13663816,0,1
9,8,9,9,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,12,1,0,0.0,1,0.0,0.0,577,0,173.99,577,0.0,497,0.0,8676713,0,1
5,2,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0,0,0,0.0,1,0.0,0.0,163,0,47.27,163,0.0,152,0.0,1382071,0,0
5,4,7,5,1,1,-1,-1,-1,5,-1,7,-1,1,-1,3,4,-1,6,-1,0,4,0,0,0.0,1,0.0,0.0,339,0,31.0,339,0.0,1002,0.0,10364606,0,1
9,9,9,9,1,-1,-1,-1,-1,-1,-1,-1,98,-1,2,-1,4,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,1200,0,135.0,1200,0.0,1679,0.0,13812251,0,0
5,3,3,5,1,1,2,3,4,5,-1,-1,-1,1,2,3,4,-1,6,-1,8,0,0,0,0.0,1,0.0,0.0,85,0,73.9,85,0.0,131,0.0,41954579,0,0
10,10,10,10,1,1,2,-1,4,-1,-1,-1,-1,-1,-1,3,-1,5,6,-1,0,5,1,0,0.0,1,0.0,0.0,338,0,111.0,338,0.0,590,0.0,7646796,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,0,0.0,1,0.0,0.0,247,0,60.1,247,0.0,367,0.0,16339121,0,0
9,6,8,8,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,6,-1,0,3,2,0,0.0,1,0.0,0.0,593,0,132.0,593,0.0,365,0.0,9186118,0,0
10,10,10,10,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,98,0,0,0,0,0.0,1,0.0,0.0,1013,0,43.0,1013,0.0,914,0.0,11074023,0,0
9,9,8,8,1,1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,6,-1,0,2,0,0,0.0,1,0.0,0.0,512,0,205.0,512,0.0,464,0.0,8941736,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,4,0,0.0,1,0.0,0.0,974,0,7.25,974,0.0,454,0.0,5033997,0,0
10,8,10,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,0,0,0,0.0,1,37.25,0.0,276,0,59.25,276,0.0,247,0.0,10656391,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,0,0.0,1,0.0,0.0,1000,0,42.64,1000,0.0,577,0.0,19447277,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,0,0,0.0,1,0.0,0.0,410,0,138.0,410,0.0,524,0.0,23345847,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,0,0,0.0,1,0.0,0.0,561,0,88.0,561,0.0,352,0.0,519277,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0.0,1,0.0,0.0,315,0,105.0,315,0.0,344,0.0,44274201,0,0
9,9,9,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,0,0,0.0,1,0.0,0.0,1111,0,282.0,1111,49.0,951,0.0,20151145,0,0
10,9,9,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,34,1,0,0.0,1,0.0,0.0,992,0,97.4,992,0.0,718,0.0,25664548,0,0
10,10,10,10,1,1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,0,16,0,0,0.0,1,0.0,0.0,121,0,21.0,121,0.0,340,0.0,23974431,0,1
8,7,7,7,1,1,-1,-1,-1,5,-1,-1,-1,-1,2,-1,4,-1,6,-1,0,0,0,0,0.17,1,0.03,0.0,287,0,128.03,287,0.0,402,0.0,32650638,0,0
8,8,8,9,1,-1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,5,-1,-1,0,0,0,0,0.0,1,0.0,0.0,158,0,12.8,158,0.0,178,0.0,7143,0,0
10,10,10,10,1,1,2,-1,-1,-1,6,-1,-1,1,-1,3,4,5,6,-1,0,0,0,0,0.0,1,0.0,0.0,315,0,50.0,315,0.0,460,0.0,13042044,0,1
10,9,9,9,1,1,-1,-1,-1,5,6,-1,-1,1,-1,3,4,-1,6,-1,0,0,0,0,0.0,1,0.0,0.0,85,0,38.0,85,0.0,175,0.0,1107334,0,0
6,5,5,6,1,1,2,-1,-1,5,-1,-1,-1,1,2,-1,4,-1,6,-1,7,0,0,0,0.0,1,0.0,0.0,165,0,32.8,165,0.0,99,0.0,6038403,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,0,0,0.0,1,0.0,0.0,510,0,90.3,510,0.0,312,0.0,5093729,0,1
10,7,9,8,1,1,2,-1,-1,5,-1,-1,98,-1,2,3,-1,-1,-1,-1,7,0,0,0,0.0,1,0.0,0.0,382,0,61.15,382,0.0,987,0.0,26508012,0,0
3,1,2,1,1,1,-1,-1,-1,5,-1,-1,-1,1,2,3,4,-1,-1,-1,7,0,0,0,0.0,1,0.0,0.0,199,0,23.0,199,0.0,151,0.0,9959164,0,0
9,9,9,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,0,0,0.0,1,0.0,0.0,496,0,75.0,496,0.0,392,0.0,41657135,0,1
6,6,4,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,6,-1,7,0,0,0,0.0,1,0.0,0.0,2282,0,205.0,2282,0.0,606,0.0,46105858,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,0,0,0.0,1,0.0,0.0,30,0,21.0,30,0.0,23,0.0,9588471,0,0
8,8,8,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0.0,1,0.0,0.0,52,0,58.0,52,0.0,45,0.0,12098386,0,0
10,9,10,9,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,15,0,0,0,2.71,1,0.87,0.0,161,0,83.38,161,0.0,318,0.0,563997,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,7,6,0,0.0,1,0.0,0.0,1717,0,93.78,1717,0.0,1969,0.0,27659855,0,1
5,5,5,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,-1,6,0,0,0,0.0,1,0.0,0.0,245,0,20.0,245,0.0,169,0.0,2006122,0,0
9,9,9,10,1,1,-1,-1,4,5,-1,-1,-1,1,-1,-1,-1,-1,6,-1,0,5,0,0,0.0,1,0.0,0.0,750,0,60.0,750,0.0,565,0.0,8165434,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,0,0,0.0,1,0.0,0.0,131,0,121.3,131,0.0,153,0.0,32496959,0,1
8,8,10,8,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,0,7,0,0,0.0,1,0.0,0.0,362,0,30.0,362,0.0,366,0.0,5004013,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,1,1,0.0,1,0.0,0.0,444,0,120.0,444,0.0,194,0.0,10877910,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,0,1,0.0,1,0.0,0.0,179,0,18.0,179,0.0,388,0.0,1887592,0,1
9,7,8,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,0,1,0.0,1,0.0,0.0,253,0,5.0,253,0.0,185,0.0,7575479,0,0
10,10,10,10,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,0,0,2,0,0.0,1,60.0,0.0,131,0,141.0,131,0.0,103,0.0,40778068,0,1
9,9,9,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0.0,1,0.0,0.0,904,0,95.0,904,0.0,558,0.0,8995286,0,0
7,6,7,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,56.99,1,22.0,0.0,156,0,49.7,156,0.0,425,0.0,20011320,0,0
8,7,6,6,1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,6,-1,0,13,3,0,0.0,1,0.0,0.0,285,0,69.0,285,0.0,233,0.0,25244809,0,0
10,10,10,10,1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,7,3,0,0,0.0,1,0.0,0.0,170,0,25.0,170,0.0,191,0.0,13764812,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,2,0,0.0,1,0.0,0.0,287,0,10.0,287,0.0,347,0.0,939383,0,0
10,10,10,10,1,1,2,-1,-1,-1,-1,-1,-1,1,-1,3,-1,-1,-1,-1,7,1,1,0,0.0,1,0.0,0.0,790,0,120.0,790,0.0,623,0.0,31063348,0,1
7,6,7,6,1,1,-1,-1,4,-1,-1,7,-1,1,-1,3,4,-1,-1,-1,0,7,0,0,0.0,1,0.0,0.0,392,0,10.0,392,0.0,641,0.0,1795983,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9,0,0,0.0,1,0.0,0.0,106,0,10.6,106,0.0,90,0.0,21147188,0,1
5,5,5,5,1,-1,2,-1,-1,5,-1,-1,98,1,-1,3,4,-1,6,-1,6,0,0,0,0.0,1,0.0,0.0,660,0,65.0,660,0.0,240,0.0,13012044,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,1,0,0.0,1,0.0,0.0,299,0,128.3,299,0.0,174,0.0,20682173,0,0
8,9,8,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0.0,1,0.0,0.0,198,0,121.0,198,0.0,226,0.0,41845268,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0.0,1,0.0,0.0,259,0,45.24,259,0.0,155,0.0,33246982,0,0
9,9,9,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,10,1,0,0.0,1,0.0,0.0,620,0,78.0,620,0.0,353,0.0,35847918,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,0,0.0,1,0.0,0.0,657,0,98.05,657,0.0,672,0.0,38285847,0,1
9,9,9,8,1,-1,-1,-1,-1,5,-1,7,-1,1,-1,-1,4,5,6,-1,7,4,1,0,0.0,1,0.0,0.0,496,0,226.1,496,28.0,396,0.0,7802277,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,0,0,0.0,1,0.0,0.0,474,0,11.0,474,0.0,217,0.0,6905261,0,0
7,6,7,7,1,1,2,-1,4,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,0,6,0,0,0.0,1,0.0,0.0,220,0,62.1,220,0.0,195,0.0,1256473,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0.0,1,0.0,0.0,173,0,60.0,173,0.0,198,0.0,28144217,0,0
3,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,1,2,3,4,-1,-1,-1,6,0,1,0,0.0,1,0.0,0.0,562,0,57.0,562,0.0,578,0.0,10981397,0,1
10,8,10,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,0,1,0.0,1,0.0,0.0,227,0,21.0,227,0.0,145,0.0,26853419,0,0
9,8,8,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,190,0,109.23,190,0.0,274,0.0,22429000,0,1
10,9,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,152,0,40.0,152,0.0,602,0.0,1759115,0,0
8,8,8,7,1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,3,-1,-1,6,-1,7,6,0,0,0.0,1,0.0,0.0,335,0,60.0,335,0.0,531,0.0,12310279,0,0
9,9,8,8,1,-1,-1,-1,-1,5,-1,7,-1,-1,-1,3,4,-1,-1,-1,0,7,0,1,0.0,1,0.0,0.0,306,0,49.0,306,0.0,423,0.0,14813898,0,1
10,10,10,10,1,1,2,-1,4,-1,-1,-1,-1,1,-1,3,4,-1,-1,-1,0,8,2,1,0.0,1,0.0,0.0,377,0,100.0,377,0.0,616,0.0,6615786,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,0,0,0.0,1,0.0,0.0,185,0,26.62,185,0.0,499,0.0,68421,0,0
10,10,10,9,1,1,-1,-1,-1,5,6,-1,-1,-1,-1,-1,-1,-1,6,-1,0,2,0,0,0.0,1,0.0,0.0,423,0,68.64,423,0.0,478,0.0,2739285,0,0
9,7,8,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,0,0,0.0,1,0.0,0.0,708,0,66.0,708,0.0,657,0.0,16928512,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,0,0,0.0,1,0.0,0.0,276,0,67.0,276,0.0,201,0.0,19640654,0,0
10,8,9,8,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,0,0,0,1,0.0,1,0.0,0.0,191,0,18.0,191,0.0,287,0.0,2982134,0,0
10,10,10,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,0,0,0.0,1,0.0,0.0,1187,0,168.28,1187,0.0,333,0.0,30586514,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,124.81,1,9.86,0.0,82,0,66.71,82,0.0,63,0.0,24460779,0,1
9,8,8,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0.0,1,0.0,0.0,104,0,64.0,104,0.0,93,0.0,1365463,0,1
9,8,8,8,1,1,2,-1,-1,5,-1,7,-1,1,2,-1,-1,-1,6,-1,0,3,1,0,0.0,1,0.0,0.0,290,0,21.0,290,0.0,265,0.0,19346955,0,1
10,10,10,10,1,-1,-1,-1,-1,-1,6,-1,-1,1,-1,3,-1,5,-1,-1,0,0,0,1,0.0,1,0.0,0.0,163,0,45.67,163,0.0,203,0.0,10184048,0,1
9,9,9,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,43,0,0,0.0,1,0.0,0.0,297,0,107.0,297,0.0,395,0.0,11178931,0,0
9,9,9,9,1,-1,-1,-1,-1,5,-1,7,-1,-1,-1,3,-1,-1,-1,-1,7,3,1,0,0.0,1,0.0,0.0,632,0,65.0,632,0.0,326,0.0,28712986,0,1
10,10,10,10,1,-1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,7,14,0,0,0.0,1,0.0,0.0,491,0,65.0,491,0.0,347,0.0,5357581,0,1
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,415,0,171.1,415,0.0,332,0.0,35134438,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,0,0,0.0,1,0.0,0.0,351,0,206.9,351,0.0,720,0.0,22084534,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,29,0,0,0.0,1,0.0,0.0,597,0,60.0,597,0.0,466,0.0,2303292,0,1
9,9,8,8,1,-1,-1,-1,-1,-1,6,7,-1,1,2,3,4,-1,-1,-1,7,3,1,0,0.0,1,0.0,0.0,449,0,81.3,449,0.0,433,0.0,30929027,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,0,0,0.0,1,10.0,0.0,133,0,74.46,133,0.0,103,0.0,19368377,0,1
9,9,9,8,1,1,2,-1,-1,5,-1,-1,-1,-1,2,3,4,-1,6,-1,0,6,2,0,0.0,1,0.0,0.0,902,0,143.0,902,0.0,854,0.0,10529158,0,0
10,10,10,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9,0,0,0.0,1,0.0,0.0,294,0,38.17,294,0.0,217,0.0,269110,0,0
