是否遇到过网络问题,居民小区,办公室,高校,商业街,地铁,农村,高铁,其他，请注明,手机没有信号,有信号无法拨通,通话过程中突然中断,通话中有杂音、听不清、断断续续,串线,通话过程中一方听不见,其他，请注明.1,脱网次数,mos质差次数,未接通掉话次数,是否关怀用户,套外流量（MB）,是否4G网络客户（本地剔除物联网）,套外流量费（元）,外省语音占比,语音通话-时长（分钟）,省际漫游-时长（分钟）,当月ARPU,当月MOU,前3月ARPU,前3月MOU,外省流量占比,GPRS总流量（KB）,GPRS-国内漫游-流量（KB）,是否5G网络客户
1,1,2,3,4,5,6,7,98,1,2,3,4,5,6,-1,0,0,0,0,0.0,0,0.0,0.0,517,0,15.0,517,15.0,676,0.0,498,0,0
1,-1,-1,-1,-1,-1,-1,-1,98,1,-1,3,-1,-1,-1,-1,2,13,1,1,0.0,1,0.0,0.0,221,0,72.76,221,72.0,195,0.0,34969152,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,19,0,0,0.0,1,0.0,0.0,453,0,121.0,453,121.0,434,0.0,16209711,0,0
1,1,2,-1,4,-1,-1,-1,-1,-1,-1,3,4,-1,6,-1,3,19,2,0,0.0,1,0.0,0.0,469,0,250.0,469,250.0,236,0.0,16617296,0,0
1,-1,-1,-1,4,5,-1,7,-1,-1,-1,3,-1,-1,-1,-1,4,3,3,0,0.0,1,0.0,0.0,352,0,110.0,352,528.18,426,0.0,4105677,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,18,1,0,0.0,1,0.0,0.0,539,0,117.0,539,130.1,637,0.0,20885189,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0.0,1,0.0,0.0,217,0,20.36,217,20.84,76,0.0,10300503,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,20,1,0,0.0,1,0.0,0.0,968,0,59.0,968,59.0,1071,0.0,31721820,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,30,7,0,0.0,1,0.0,0.0,828,0,118.12,828,97.73,706,0.0,19699230,0,1
1,1,-1,-1,-1,5,-1,-1,-1,1,2,-1,-1,-1,6,-1,6,23,2,0,0.0,1,0.0,0.0,264,0,50.79,264,43.0,289,0.0,3213267,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,6,-1,5,8,3,0,0.0,1,0.0,0.0,294,0,98.0,294,98.3,321,0.0,4504986,0,0
1,-1,-1,-1,-1,5,-1,7,-1,-1,-1,-1,4,-1,-1,-1,0,15,1,0,0.0,1,0.0,0.0,552,0,85.0,552,85.0,520,0.0,423454,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,7,0,0,0.0,1,0.0,0.0,140,0,51.0,140,51.0,96,0.0,44274385,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,0,0,0.0,1,0.0,0.0,402,0,59.0,402,60.0,244,0.0,10906944,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,0,0,0.0,1,0.0,0.0,249,0,9.1,249,9.4,224,0.0,56053391,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,10,0,0,0.0,1,0.0,0.0,126,0,65.0,126,70.0,203,0.0,31796007,0,0
1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,3,4,-1,-1,-1,0,8,0,1,0.0,1,0.0,0.0,452,0,69.92,452,72.0,168,0.0,17102901,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,33,2,0,0.0,1,0.0,0.0,684,0,78.0,684,78.0,624,0.0,14902381,56,0
1,1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,4,-1,6,-1,14,3,1,0,0.0,1,0.0,0.0,178,0,121.6,178,121.1,151,0.0,7069009,0,0
1,1,-1,-1,-1,5,6,-1,-1,-1,2,3,4,-1,6,-1,1,4,0,0,0.0,1,0.0,0.0,362,0,38.5,362,37.9,218,0.0,41816660,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,19,1,0,0.0,1,0.0,0.0,479,0,139.0,479,139.0,520,0.0,2191004,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,1,0.0,1,0.0,0.0,166,0,30.1,166,30.0,56,0.0,51039202,0,1
1,1,-1,-1,-1,5,-1,7,-1,1,2,3,-1,-1,6,-1,24,36,6,0,0.0,1,0.0,0.0,652,0,301.5,652,300.0,1085,0.0,11120096,0,1
1,-1,2,-1,-1,5,-1,-1,98,1,-1,-1,4,-1,6,-1,130,22,1,0,0.0,1,0.0,0.1379,203,28,71.2,203,69.29,115,0.5192,3117211,1618515,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,0,0.0,1,0.0,0.0,179,0,49.0,179,39.0,159,0.0,4372481,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,0,0,0.0,1,0.0,0.0,169,0,100.0,169,98.1,51,0.0,36940624,0,1
1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,0,1,0,0,0.0,1,0.0,0.0,139,0,29.0,139,29.1,152,0.0,3387197,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,4,0,0,0.0,1,0.0,0.0,452,0,308.0,452,0.0,0,0.0,10613048,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,4,1,0.0,1,0.0,0.0,266,0,28.14,266,22.64,148,0.0,15462926,0,1
1,-1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,6,3,0,0,0.0,1,0.0,0.0,177,0,139.0,177,139.0,244,0.0,16375081,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,21,1,1,0,116.03,1,10.0,0.0,158,0,69.1,158,55.21,178,0.0,47253351,0,1
1,1,-1,-1,-1,5,-1,-1,-1,-1,2,-1,4,-1,6,-1,25,11,0,0,0.0,1,0.0,0.0,232,0,239.0,232,239.0,133,0.0,39783105,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,0,0.0,1,0.0,0.0,159,0,42.66,159,73.39,242,0.0,10774008,0,0
1,-1,-1,-1,4,-1,-1,-1,-1,1,2,3,-1,-1,6,-1,2,62,5,0,0.0,1,0.0,0.0,846,0,100.0,846,100.0,656,0.0,492806,0,1
1,1,2,-1,-1,5,-1,-1,-1,1,-1,-1,4,-1,6,-1,252,3,37,0,0.0,1,0.0,0.0,190,0,48.0,190,48.0,92,0.0,25177873,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,3,0,0,0.0,1,0.0,0.0,265,0,58.0,265,58.0,392,0.0,9677585,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0,0,0,39.35,1,8.77,0.25,464,116,71.1,464,51.1,271,0.1868,25003977,4671611,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,2,3,-1,-1,-1,-1,8,26,2,0,0.0,1,0.0,0.013999999999999999,286,4,95.0,286,95.0,370,0.0074,31036858,229991,0
1,1,2,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,6,-1,5,23,1,0,0.0,1,0.0,0.0,279,0,98.0,279,98.0,243,0.0,19865192,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,4,4,0,0.0,1,0.0,0.0,157,0,58.0,157,58.0,236,0.0,16011039,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,0,4,0,0,0.0,1,0.0,0.0,247,0,37.9,247,32.6,106,0.0,7027026,0,0
1,-1,2,-1,-1,-1,-1,7,-1,-1,-1,3,4,-1,-1,-1,22,6,0,0,9.67,1,0.58,0.0,159,0,9.58,159,9.29,139,0.0,57635254,0,0
1,1,-1,-1,-1,5,-1,7,98,1,-1,3,-1,-1,6,-1,15,0,0,1,0.0,1,0.0,0.0,682,0,26.96,682,11.74,365,0.0,7383189,0,0
1,1,2,-1,-1,5,-1,-1,-1,-1,2,3,4,-1,6,-1,11,9,1,0,0.0,1,0.0,0.0,402,0,59.99,402,79.89,379,0.0,14225672,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,0,10,0,0.0,1,0.0,0.0,282,0,77.0,282,77.0,131,0.0,4142295,0,1
1,1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,4,-1,-1,-1,5,29,4,0,0.0,1,0.0,0.0,483,0,102.18,483,96.09,594,0.0,30433810,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,0,0,0.0,1,0.0,0.0,274,0,112.0,274,112.3,375,0.0,33468504,0,0
1,1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4,-1,6,-1,23,8,0,0,0.0,1,0.0,0.0,145,0,59.0,145,59.0,117,0.0,3346312,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,5,1,0,2.01,1,30.0,0.0,198,0,61.6,198,50.4,12,0.0,9888051,0,1
1,1,-1,-1,4,-1,6,-1,-1,-1,-1,3,-1,-1,-1,-1,11,45,1,0,0.0,1,0.0,0.0,281,0,149.0,281,149.0,263,0.0,20349701,0,1
1,-1,-1,-1,-1,5,-1,-1,-1,-1,2,-1,-1,-1,-1,98,3,0,2,0,15.67,1,4.93,0.2291,179,41,15.18,179,19.0,50,0.2894,9373551,2712594,1
1,-1,-1,-1,-1,-1,-1,-1,98,-1,2,-1,-1,-1,-1,98,0,11,0,0,0.0,1,0.0,0.0,306,0,58.0,306,58.0,176,0.0,10877197,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,9,4,0,0.0,1,0.0,0.0,256,0,88.12,256,101.61,417,0.0,11390515,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,0,0.0,1,0.0,0.0,171,0,68.0,171,68.0,316,0.0,18150309,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,6,-1,21,16,4,0,0.0,1,0.0,0.0,390,0,111.0,390,111.0,415,0.0,16406376,0,0
1,1,2,-1,4,5,-1,7,-1,1,-1,3,4,-1,6,-1,61,40,8,0,0.0,1,0.0,0.011000000000000001,908,10,138.6,908,149.95,511,0.0044,16157976,70974,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,15,5,0,0.0,1,0.0,0.0,359,0,65.0,359,65.0,314,0.0,17482374,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0.0,1,0.0,0.0,537,0,100.73,537,95.0,366,0.0,21358665,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,10,2,0,0.0,1,0.0,0.0,251,0,58.0,251,58.0,282,0.0,17179766,0,0
1,1,2,-1,4,-1,6,7,-1,-1,2,3,4,-1,6,-1,16,31,2,0,0.0,1,0.0,0.0941,733,69,124.75,733,132.0,941,0.1427,23956125,3417782,1
1,1,2,-1,-1,5,-1,7,-1,1,2,3,4,-1,6,-1,49,48,10,0,0.0,1,0.0,0.0,970,0,198.0,970,198.0,1160,0.0,9970417,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,5,0,0,0.0,1,0.0,0.0,333,0,70.0,333,70.0,350,0.0,23069746,0,0
1,-1,-1,-1,-1,-1,-1,-1,98,-1,2,-1,-1,-1,-1,98,3,6,2,0,0.0,1,0.0,0.0,251,0,46.53,251,61.5,107,0.0,5511163,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,0,0,0,0.0,1,0.0,0.0,226,0,128.0,226,129.0,44,0.0,8205356,0,1
1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,-1,-1,8,3,0,0,0.0,1,0.0,0.0,150,0,60.0,150,60.0,106,0.0,4345066,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,0,0,0.0,1,0.0,0.0,268,0,38.0,268,38.0,564,0.0,8527045,1,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,98,21,46,23,0,0.0,1,0.0,0.1173,767,90,145.0,767,145.0,343,0.2772,36447865,10103338,0
1,1,2,-1,-1,5,6,-1,-1,1,2,3,4,-1,6,-1,0,8,2,0,0.0,1,0.0,0.0,485,0,32.0,485,30.2,247,0.0,17530051,0,0
1,1,-1,-1,-1,5,-1,7,-1,1,2,-1,4,-1,6,-1,22,2,0,0,23.79,1,8.0,0.0,178,0,83.0,178,80.0,118,0.0,54082662,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,13,9,4,0,0.0,1,0.0,0.0,416,0,310.0,416,309.1,271,0.0,8020362,0,1
1,1,-1,-1,-1,-1,-1,7,-1,-1,-1,3,4,-1,6,-1,3,8,2,0,0.0,1,0.0,0.0,1233,0,140.0,1233,140.0,1047,0.0,16498842,0,1
1,-1,-1,-1,-1,-1,-1,-1,98,-1,-1,-1,-1,-1,-1,98,21,30,23,0,218.49,1,3.63,0.0,712,0,174.87,712,22.68,179,0.0,37397807,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,7,1,0,118.7,1,30.0,0.0,172,0,103.0,172,73.0,220,0.0,37243368,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,4,-1,-1,-1,10,5,0,0,0.0,1,0.0,0.0,159,0,88.0,159,88.0,227,0.0,5591415,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,2,3,4,-1,-1,-1,120,32,1,0,0.0,1,0.0,0.0,328,0,164.0,328,164.0,228,0.0,8626248,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,0,0.0,1,0.0,0.0,401,0,44.0,401,64.94,717,0.0,13261562,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,12,2,0,0.0,1,0.0,0.0,253,0,60.0,253,60.0,286,0.0,10253875,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,2,0,0.0,1,0.0,0.0,237,0,70.0,237,70.0,141,0.0,8133195,0,0
1,1,2,-1,4,5,6,7,-1,1,2,3,4,-1,6,-1,36,45,3,0,0.0,1,0.0,0.039,487,19,90.4,487,89.6,661,0.039599999999999996,15398145,610451,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,18,0,0,0.0,1,0.0,0.0,204,0,63.4,204,47.8,158,0.0,16791223,0,0
1,-1,-1,-1,-1,5,-1,7,-1,-1,-1,-1,4,-1,-1,-1,0,0,1,0,0.0,1,0.0,0.15410000000000001,571,88,128.0,571,128.0,810,0.0694,15775923,1094504,1
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,5,12,2,0,39.49,1,10.0,0.0,262,0,89.89,262,83.3,735,0.0,61251908,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,16,3,0,0.0,1,0.0,0.0,356,0,70.0,356,80.0,213,0.0,1988767,0,0
1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,40,12,1,0,0.0,1,0.0,0.0,1292,0,408.0,1292,408.4,937,0.0,16217894,0,0
1,1,-1,-1,4,5,-1,7,-1,1,2,3,4,-1,6,-1,0,4,4,0,151.96,1,20.0,0.0,477,0,51.92,477,28.6,439,0.0,23445461,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,22,4,0,0.0,1,0.0,0.0,292,0,13.74,292,56.84,1741,0.0,17365065,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20,2,0,0.0,1,0.0,0.0,583,0,21.0,583,22.3,560,0.0,4512255,0,1
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,5,0,0,0,0.0,1,0.0,0.0,154,0,20.0,154,20.0,51,0.0,5079527,0,0
1,1,2,-1,-1,5,-1,7,-1,-1,-1,3,4,-1,-1,-1,5,19,2,0,0.0,1,0.0,0.1942,345,67,83.0,345,83.0,588,0.6365999999999999,11691695,7443305,0
1,1,-1,-1,4,-1,-1,-1,-1,1,2,3,4,-1,-1,-1,4,14,0,1,0.0,1,0.0,0.0,342,0,96.4,342,96.0,480,0.0,3155638,0,1
1,1,2,-1,-1,-1,6,-1,-1,1,-1,3,-1,-1,6,-1,3,26,10,0,0.0,1,0.0,0.0,1964,0,205.0,1964,205.0,1376,0.0,3484570,0,1
1,-1,-1,-1,-1,-1,6,-1,-1,1,-1,3,-1,-1,-1,-1,9,1,0,0,0.0,1,0.0,0.0,383,0,128.31,383,128.2,545,0.0,17628194,0,1
1,1,2,-1,-1,5,-1,-1,-1,1,-1,3,-1,-1,-1,-1,39,0,0,0,0.0,1,0.0,0.0,697,0,161.7,697,112.7,339,0.0,14353936,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0,0.0,1,0.0,0.0,129,0,5.6,129,5.6,194,0.0,58940,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,5,0,0,0.0,1,0.0,0.0,157,0,42.0,157,42.0,66,0.0,26052345,0,0
1,1,-1,-1,-1,5,6,7,-1,-1,-1,-1,4,-1,6,-1,9,31,0,0,0.0,1,0.0,0.0,557,0,45.0,557,42.0,618,0.006999999999999999,20554898,144098,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,-1,7,16,0,0,0.0,1,0.0,0.0,170,0,41.23,170,38.1,168,0.0,478756,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,5,0,0,0.0,1,0.0,0.0,244,0,21.0,244,21.0,702,0.0,12826441,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,16,0,0,0.0,1,0.0,0.0,255,0,118.5,255,116.0,247,0.0,50776291,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,9,2,0,0.0,1,0.0,0.0,366,0,90.0,366,90.0,451,0.0,717209,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,8,0,0,0.0,1,0.0,0.0,353,0,275.0,353,275.2,268,0.0,41502784,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,23,1,0,0.0,1,0.0,0.0,155,0,10.0,155,10.0,156,0.0,440321,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,17,7,0,0.0,1,0.0,0.0,1873,0,140.0,1873,140.0,1013,0.0,32302457,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,25,16,0,172.74,1,5.0,0.0,1547,0,245.13,1547,256.0,1966,0.0,114085706,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,8,5,0,1.96,1,1.0,0.0,259,0,22.0,259,45.5,334,0.0,48968024,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,0,0,0.0,1,0.0,0.0,301,0,99.1,301,99.0,202,0.0,46374454,0,1
1,1,2,-1,-1,-1,-1,-1,-1,-1,2,3,-1,-1,-1,-1,5,96,15,0,0.0,1,0.0,0.0,2276,0,69.1,2276,69.0,1706,0.0,11973372,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,4,0,0,0.0,1,0.0,0.0,194,0,28.84,194,27.44,162,0.0,5290780,0,1
1,-1,-1,-1,-1,-1,-1,-1,98,1,-1,-1,-1,-1,-1,-1,8,4,3,0,0.0,1,0.0,0.0,369,0,69.0,369,69.0,338,0.0,5833248,0,1
1,1,2,-1,4,5,6,7,-1,1,2,3,4,5,6,-1,10,4,0,0,0.0,1,0.0,0.0,151,0,11.2,151,13.04,44,0.0,16853600,0,1
1,-1,-1,-1,-1,5,-1,7,-1,-1,2,-1,4,5,6,-1,4,5,0,0,0.0,1,0.0,0.0,181,0,70.2,181,70.7,222,0.0,4542941,0,1
1,1,-1,-1,4,5,-1,-1,-1,1,2,3,4,-1,6,-1,37,0,0,0,0.0,1,0.0,0.0,567,0,245.6,567,245.8,347,0.0,36484164,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,1,7,1,0,0.0,1,0.0,0.0,599,0,38.0,599,38.0,259,0.0,9845048,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,5,2,0,0.0,1,0.0,0.0,135,0,60.0,135,60.1,147,0.0,14047492,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,1,0,0.0,1,0.0,0.0,185,0,69.0,185,70.0,241,0.0,10043676,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,11,0,0,0.0,1,0.0,0.0,387,0,44.0,387,34.0,434,0.0,281508,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,38,29,0,0,0.0,1,0.0,0.0,433,0,56.0,433,56.1,488,0.0,11422461,0,0
1,1,2,-1,4,-1,-1,-1,-1,1,2,3,4,-1,-1,-1,27,18,2,0,0.0,1,0.0,0.0,194,0,79.3,194,82.5,213,0.0,17666209,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,0,0.0,1,0.0,0.0,116,0,59.0,116,49.0,48,0.0,18764877,0,0
1,1,2,-1,4,5,-1,-1,98,1,2,3,-1,-1,-1,-1,5,6,0,0,0.0,1,0.0,0.0,219,0,89.0,219,115.0,655,0.0002,39012560,8053,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,18,2,0,0.0,1,0.0,0.0,309,0,49.0,309,49.0,311,0.0,6477827,0,0
1,-1,2,-1,-1,5,6,7,-1,-1,-1,3,4,5,6,-1,1,4,1,0,0.0,1,0.0,0.0,220,0,244.0,220,94.0,160,0.0,6131688,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,0,0,0.0,1,0.0,0.0,342,0,20.0,342,20.0,209,0.0,2150426,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,2,13,21,0,0.0,1,0.0,0.0,864,0,67.1,864,67.1,854,0.0,4724078,78,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,0,0,0,0.0,1,0.0,0.0,169,0,60.8,169,60.0,63,0.0,54218533,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,3,1,0,0.0,1,0.0,0.0,277,0,10.15,277,10.0,34,0.0,12863986,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,0.0,1,0.0,0.0,124,0,40.0,124,40.0,145,0.0,22939171,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,5,0,0,0.0,1,0.0,0.0,251,0,5.0,251,120.0,363,0.0,2491594,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9,0,0,0.0,1,0.0,0.1288,163,21,14.5,163,10.6,140,0.036000000000000004,59393,2137,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,-1,-1,6,-1,5,4,27,0,0.0,1,0.0,0.0,500,0,198.0,500,198.0,627,0.0,27854582,0,1
1,-1,2,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,6,-1,7,3,1,0,0.0,1,0.0,0.0,153,0,35.98,153,35.0,199,0.0,14681414,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,350.97,1,5.0,0.0,354,0,98.0,354,98.0,324,0.0,39974229,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,1,0,0.0,1,0.0,0.0,311,0,79.0,311,79.0,292,0.0,7383443,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,38,0,0,1887.92,1,54.0,0.0,424,0,261.0,424,159.2,280,0.0,88847767,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,0,0,0.0,1,0.0,0.0,147,0,65.0,147,55.0,120,0.0,2930607,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,25,2,0,0.0,1,0.0,0.0,228,0,89.0,228,69.0,149,0.0,15142801,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,6,-1,0,0,0,0,0.0,0,0.0,0.0,119,0,0.0,119,0.0,300,0.0,0,0,0
1,-1,-1,-1,4,5,-1,-1,-1,-1,2,-1,-1,-1,6,-1,86,0,0,0,0.0,1,0.0,0.0,256,0,28.0,256,28.0,48,0.0,13067211,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,50,3,1,0.0,1,0.0,0.0,1002,0,221.95,1002,217.0,2057,0.0,5326135,98,1
1,1,-1,-1,-1,5,-1,7,-1,-1,2,-1,4,-1,-1,-1,115,14,7,0,23.45,1,29.0,0.0,364,0,48.1,364,73.2,952,0.0,57579389,0,0
1,1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,21,1,0,0.0,1,0.0,0.0,729,0,162.8,729,174.2,572,0.0,1442824,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,4,0,0,0.0,1,0.0,0.0,205,0,59.0,205,59.0,81,0.0,57091071,0,0
1,1,2,-1,-1,5,-1,7,-1,1,-1,3,-1,-1,6,-1,28,11,2,0,219.86,1,50.29,0.0,292,0,60.29,292,10.25,492,0.0,9255312,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,4,0,0.0,1,0.0,0.0,216,0,42.1,216,42.0,101,0.0,12265660,0,0
